,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
201,Antwerp,HOUSE,HOUSE,349000.0,3.0,181.0,INSTALLED,,-1.0,True,9.0,True,23.0,122,2,,GOOD
202,Pont-a-Celles,HOUSE,HOUSE,349000.0,5.0,200.0,INSTALLED,False,,True,25.0,True,350.0,447,2,False,AS_NEW
203,Aalst,HOUSE,HOUSE,349000.0,4.0,175.0,HYPER_EQUIPPED,,,True,,,,527,2,False,GOOD
204,Forest,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
205,HAASDONK,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
206,Flobecq,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
207,Gavere,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
208,Soignies,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
209,Hamme,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
210,Gent,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
211,Brakel,HOUSE,HOUSE,385000.0,3.0,144.0,USA_HYPER_EQUIPPED,False,,True,20.0,,,196,3,False,
212,Brakel,HOUSE,HOUSE,375000.0,3.0,148.0,USA_HYPER_EQUIPPED,False,,True,20.0,,,214,2,False,
213,Brakel,HOUSE,HOUSE,390000.0,3.0,144.0,USA_HYPER_EQUIPPED,False,,True,22.0,,,249,2,False,
214,Brakel,HOUSE,HOUSE,465000.0,3.0,222.0,USA_HYPER_EQUIPPED,False,,True,22.0,,,235,2,False,
215,Brakel,HOUSE,HOUSE,485000.0,4.0,234.0,USA_HYPER_EQUIPPED,False,,True,30.0,True,24.0,171,3,False,
216,Scherpenheuvel-Zichem Messelbroek,HOUSE,HOUSE,359000.0,5.0,174.0,INSTALLED,False,,,,,,568,3,,GOOD
217,Brakel,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
218,Drongen,APARTMENT,DUPLEX,349000.0,2.0,118.0,USA_INSTALLED,False,,True,9.0,,,UNKNOWN,3,False,GOOD
219,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,176.0,USA_HYPER_EQUIPPED,False,,True,,,,382,3,False,AS_NEW
220,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,176.0,USA_HYPER_EQUIPPED,False,,True,,,,381,3,False,AS_NEW
221,Geraardsbergen Moerbeke,HOUSE,VILLA,329000.0,3.0,176.0,USA_HYPER_EQUIPPED,False,,True,,,,380,3,,AS_NEW
222,Liedekerke,HOUSE,HOUSE,339000.0,4.0,157.0,INSTALLED,True,,True,,True,400.0,600,3,False,GOOD
223,Geraardsbergen,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
224,Gent Sint-Amandsberg,HOUSE,HOUSE,535000.0,3.0,136.0,INSTALLED,False,,True,,True,177.0,263,3,False,
225,Gent Sint-Amandsberg,HOUSE,HOUSE,535000.0,3.0,135.0,INSTALLED,False,,True,,True,177.0,263,3,False,
226,Gent Sint-Amandsberg,HOUSE,HOUSE,535000.0,3.0,136.0,INSTALLED,False,,True,,True,177.0,264,3,False,
227,Gent Sint-Amandsberg,HOUSE,HOUSE,540000.0,3.0,135.0,INSTALLED,False,,True,,True,230.0,316,3,False,
228,Gent Sint-Amandsberg,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
229,Gent,APARTMENT,APARTMENT,675000.0,2.0,,HYPER_EQUIPPED,False,,True,21.0,,,,,False,AS_NEW
230,Deinze,APARTMENT,APARTMENT,625000.0,3.0,246.0,USA_HYPER_EQUIPPED,False,,True,27.0,,,,4,False,GOOD
231,Merchtem,HOUSE,HOUSE,349000.0,2.0,150.0,,False,,True,4.0,,,309,3,False,
232,Eeklo,HOUSE,HOUSE,290000.0,4.0,195.0,USA_INSTALLED,False,,True,68.0,True,380.0,689,3,False,TO_RENOVATE
233,Gent,HOUSE,HOUSE,565000.0,4.0,165.0,USA_HYPER_EQUIPPED,False,,,,True,63.0,101,2,False,AS_NEW
234,Bilzen,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
235,Ninove,APARTMENT,APARTMENT,495000.0,4.0,200.0,HYPER_EQUIPPED,False,,True,,,,,2,False,AS_NEW
236,Begijnendijk,HOUSE,HOUSE,340000.0,3.0,205.0,INSTALLED,False,,True,,,,980,4,,GOOD
237,Aarschot,HOUSE,HOUSE,315000.0,2.0,115.0,INSTALLED,False,,True,,,,0,2,,JUST_RENOVATED
238,Landen,HOUSE,HOUSE,285000.0,5.0,338.0,0,False,,True,,,,200,2,,GOOD
239,Schilde 's Gravenwezel,HOUSE,VILLA,1950000.0,4.0,623.0,,False,,True,160.0,,,5945,4,True,GOOD
240,Kraainem,HOUSE,HOUSE,395000.0,3.0,140.0,NOT_INSTALLED,False,,True,10.0,True,120.0,212,2,False,TO_RENOVATE
241,Laakdal,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
242,Bornem,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
243,La Roche-en-Ardenne,HOUSE,VILLA,398000.0,3.0,170.0,HYPER_EQUIPPED,False,,True,35.0,True,1193.0,1193,4,False,GOOD
244,Waregem,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
245,Waregem,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
246,Vilvoorde,HOUSE,TOWN_HOUSE,399000.0,3.0,150.0,SEMI_EQUIPPED,False,,True,21.0,True,200.0,264,3,False,GOOD
247,Assesse,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
248,Temse,HOUSE,HOUSE,399000.0,5.0,284.0,INSTALLED,,,True,12.0,True,40.0,222,2,False,AS_NEW
249,Anderlecht,HOUSE,HOUSE,400000.0,3.0,180.0,HYPER_EQUIPPED,False,,,,True,70.0,154,3,False,GOOD
250,Dilbeek,HOUSE,HOUSE,405000.0,3.0,134.0,SEMI_EQUIPPED,,,True,,True,684.0,684,4,False,TO_BE_DONE_UP
251,Molenbeek-Saint-Jean,HOUSE,HOUSE,408759.0,5.0,190.0,INSTALLED,False,,True,35.0,True,190.0,300,2,False,GOOD
252,ERPE-MERE,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
253,Ronse,HOUSE,VILLA,419000.0,5.0,202.0,INSTALLED,False,,True,20.0,True,850.0,1541,4,False,GOOD
254,Poesele,HOUSE_GROUP,HOUSE_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
255,Heist-op-den-Berg,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
256,Steenokkerzeel,HOUSE,BUNGALOW,425000.0,3.0,140.0,USA_INSTALLED,False,,True,24.0,True,260.0,800,4,False,TO_BE_DONE_UP
257,Mariakerke,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
258,Arlon,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
259,Arlon,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
260,Ellezelles,HOUSE,HOUSE,429000.0,3.0,157.0,INSTALLED,False,,True,20.0,True,1030.0,1760,4,False,GOOD
261,Lille,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
262,Woluwe-Saint-Pierre,HOUSE,HOUSE,430000.0,3.0,105.0,NOT_INSTALLED,False,,True,10.0,True,80.0,175,2,False,TO_RENOVATE
263,Glabbeek,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
264,Sprimont,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
265,Crisnee,HOUSE,HOUSE,435000.0,5.0,160.0,INSTALLED,False,,True,86.0,True,1500.0,2000,3,False,AS_NEW
266,Roosdaal Onze-Lieve-Vrouw-Lombeek,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
267,Bornem,HOUSE,HOUSE,438000.0,5.0,415.0,SEMI_EQUIPPED,,-1.0,True,30.0,True,,848,3,,TO_BE_DONE_UP
268,Andenne,HOUSE,VILLA,440000.0,3.0,195.0,INSTALLED,False,,True,30.0,True,515.0,870,4,False,AS_NEW
269,Tielt-Winge,HOUSE,HOUSE,442000.0,5.0,182.0,INSTALLED,False,,,,True,1800.0,4191,4,False,TO_RENOVATE
270,GISTOUX,HOUSE,HOUSE,750000.0,4.0,202.0,USA_INSTALLED,,-1.0,,,True,,2574,4,,
271,La Sauvetat sur Lede,HOUSE,OTHER_PROPERTY,99900.0,4.0,300.0,0,,-1.0,,,,,5690,4,,
272,Dilbeek,APARTMENT,APARTMENT,285000.0,2.0,105.0,USA_HYPER_EQUIPPED,False,,True,5.0,True,60.0,UNKNOWN,2,False,GOOD
273,Antwerp,APARTMENT,APARTMENT,195000.0,1.0,43.0,HYPER_EQUIPPED,False,,True,8.0,,,UNKNOWN,2,,GOOD
274,Wavre,HOUSE,HOUSE,299900.0,3.0,150.0,0,,-1.0,True,35.0,,,100,2,,TO_BE_DONE_UP
275,Wavre,APARTMENT,APARTMENT,295000.0,3.0,126.0,INSTALLED,,-1.0,,,,,UNKNOWN,,,TO_RENOVATE
276,Grez-Doiceau,HOUSE,EXCEPTIONAL_PROPERTY,695000.0,4.0,180.0,INSTALLED,,1.0,True,40.0,True,,1521,4,,JUST_RENOVATED
277,Wavre,HOUSE,HOUSE,895000.0,5.0,420.0,USA_HYPER_EQUIPPED,,1.0,True,60.0,True,,800,4,,
278,Couture-Saint-Germain,HOUSE,HOUSE,475000.0,4.0,225.0,0,,-1.0,True,46.0,,,1050,3,,TO_RENOVATE
279,CHAUMONT,HOUSE,HOUSE,595000.0,3.0,190.0,INSTALLED,,-1.0,True,,True,,192,,,
280,Wavre,HOUSE,APARTMENT_BLOCK,315000.0,3.0,184.0,0,,-1.0,True,,True,,360,2,,TO_RENOVATE
281,Wavre,APARTMENT,APARTMENT,200000.0,2.0,106.0,0,,-1.0,True,,True,,UNKNOWN,2,,TO_RENOVATE
282,Wavre,APARTMENT,APARTMENT,165000.0,1.0,78.0,0,,-1.0,True,,True,,UNKNOWN,2,,TO_RENOVATE
283,OTTENBURG,HOUSE,HOUSE,349000.0,3.0,130.0,SEMI_EQUIPPED,,1.0,,,True,768.0,768,4,,TO_BE_DONE_UP
284,BOSSUT-GOTTECHAIN,HOUSE,COUNTRY_COTTAGE,699000.0,5.0,230.0,,,-1.0,,,True,1256.0,1256,4,,
285,SINT-JORIS-WEERT,HOUSE,HOUSE,349000.0,3.0,130.0,SEMI_EQUIPPED,,1.0,,,True,768.0,768,4,,TO_BE_DONE_UP
286,NETHEN,HOUSE,HOUSE,349000.0,3.0,130.0,SEMI_EQUIPPED,,1.0,,,True,768.0,768,4,,TO_BE_DONE_UP
287,NODEBAIS,HOUSE,HOUSE,543000.0,4.0,181.0,INSTALLED,,-1.0,True,40.0,True,887.0,887,4,,
288,Grez-Doiceau,HOUSE,HOUSE,349000.0,4.0,200.0,INSTALLED,,-1.0,,,True,443.0,443,3,,
289,BRUXELLES,APARTMENT,APARTMENT,199000.0,1.0,65.0,SEMI_EQUIPPED,,-1.0,,,,,UNKNOWN,,,
290,Booischot,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
291,Grez-Doiceau,APARTMENT,GROUND_FLOOR,179000.0,1.0,50.0,NOT_INSTALLED,,-1.0,,,,,UNKNOWN,,,
292,Grez-Doiceau,APARTMENT,APARTMENT,225000.0,2.0,67.0,,,-1.0,,,,,UNKNOWN,3,,
293,Grez-Doiceau,APARTMENT,GROUND_FLOOR,215000.0,2.0,67.0,INSTALLED,,-1.0,,,,,UNKNOWN,3,,
294,Grez-Doiceau,HOUSE,VILLA,499000.0,3.0,158.0,INSTALLED,,1.0,True,30.0,True,712.0,712,4,,
295,Evere,APARTMENT,APARTMENT,215000.0,2.0,105.0,INSTALLED,,-1.0,True,9.0,,,UNKNOWN,,,
296,Grez-Doiceau,HOUSE,HOUSE,3900000.0,6.0,650.0,INSTALLED,,-1.0,,,True,,28182,4,,TO_RENOVATE
297,Grez-Doiceau,APARTMENT,APARTMENT,249000.0,2.0,104.0,,,-1.0,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
298,Grez-Doiceau,HOUSE,HOUSE,1560000.0,6.0,650.0,INSTALLED,,-1.0,,,True,,11185,UNKNOWN,,UNKNOWN
299,Lubbeek,HOUSE,VILLA,850000.0,5.0,333.0,USA_HYPER_EQUIPPED,,,True,,,,875,4,,AS_NEW
300,Theux,HOUSE,CASTLE,1960000.0,25.0,1120.0,INSTALLED,False,,True,34.0,True,12330.0,14065,4,False,GOOD
301,Uccle,HOUSE,HOUSE,2100000.0,5.0,729.0,HYPER_EQUIPPED,False,2.0,True,80.0,True,1000.0,1250,4,,AS_NEW
302,Liege,HOUSE,APARTMENT_BLOCK,2690000.0,17.0,1016.0,INSTALLED,False,,True,65.0,,,362,3,False,JUST_RENOVATED
303,Liege,HOUSE,MIXED_USE_BUILDING,2690000.0,17.0,1016.0,INSTALLED,False,,True,65.0,,,362,3,False,JUST_RENOVATED
304,Zaventem Sterrebeek,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
305,La Louvière Besonrieux,HOUSE,HOUSE,330000.0,3.0,190.0,INSTALLED,,,True,,,,234,2,False,AS_NEW
306,Profondeville,HOUSE,HOUSE,375000.0,6.0,230.0,SEMI_EQUIPPED,,-1.0,True,20.0,True,2911.0,2911,3,,
307,Bouge,HOUSE,HOUSE,425000.0,2.0,83.0,INSTALLED,,-1.0,,,,,748,3,,TO_BE_DONE_UP
308,Arlon,HOUSE,VILLA,578000.0,4.0,229.0,HYPER_EQUIPPED,,1.0,True,25.0,,,886,4,,AS_NEW
309,Olne,HOUSE,VILLA,700000.0,3.0,190.0,INSTALLED,,,True,,True,3060.0,3190,4,True,AS_NEW
310,Corroy le Grand,HOUSE,HOUSE,1495000.0,10.0,514.0,USA_HYPER_EQUIPPED,False,,True,59.0,True,3800.0,4125,4,False,AS_NEW
311,Corroy le Grand,HOUSE,APARTMENT_BLOCK,1495000.0,10.0,514.0,USA_HYPER_EQUIPPED,False,,True,59.0,True,3800.0,4125,4,False,AS_NEW
312,De Panne,HOUSE,HOUSE,399000.0,3.0,206.0,NOT_INSTALLED,,-1.0,True,30.0,,,1494,,,TO_RESTORE
313,Lede,HOUSE,VILLA,995000.0,6.0,350.0,INSTALLED,,,True,,,,2384,4,False,AS_NEW
314,Gent,HOUSE,HOUSE,524400.0,4.0,175.0,INSTALLED,False,,True,22.0,True,50.0,204,2,False,AS_NEW
315,Gent,HOUSE,HOUSE,524400.0,4.0,176.0,INSTALLED,False,,True,22.0,True,50.0,205,2,False,AS_NEW
316,Gent,HOUSE,HOUSE,524400.0,4.0,176.0,INSTALLED,False,,True,22.0,True,50.0,206,2,False,AS_NEW
317,Kortrijk,HOUSE,HOUSE,385000.0,2.0,150.0,INSTALLED,,-1.0,True,,,,278,2,,AS_NEW
318,Anderlecht,HOUSE,APARTMENT_BLOCK,649000.0,4.0,300.0,INSTALLED,False,,True,40.0,True,260.0,414,2,True,TO_BE_DONE_UP
319,Waterloo,HOUSE,VILLA,945000.0,6.0,324.0,NOT_INSTALLED,False,1.0,True,,True,,2400,4,,TO_RENOVATE
320,Ronse,HOUSE,HOUSE,1150000.0,12.0,750.0,INSTALLED,,-1.0,True,,,,276,2,,GOOD
321,Ronse,HOUSE,MIXED_USE_BUILDING,1150000.0,12.0,750.0,INSTALLED,,-1.0,True,,,,276,2,,GOOD
322,Paliseul,HOUSE,HOUSE,149000.0,4.0,200.0,NOT_INSTALLED,False,,True,12.0,True,200.0,340,4,False,TO_RENOVATE
323,Viroinval,HOUSE,HOUSE,209000.0,3.0,140.0,INSTALLED,False,,True,,,,204,3,False,GOOD
324,Erpe-Mere,HOUSE,HOUSE,298000.0,4.0,190.0,HYPER_EQUIPPED,,,True,,True,400.0,660,3,False,GOOD
325,Herzele,HOUSE,HOUSE,460000.0,3.0,252.0,HYPER_EQUIPPED,False,,True,140.0,True,688.0,1050,4,False,GOOD
326,Beerse,HOUSE,VILLA,479000.0,3.0,209.0,,,,,,True,611.0,1291,4,,GOOD
327,Malle,HOUSE,HOUSE,495000.0,3.0,272.0,0,,,,,True,330.0,570,3,,GOOD
328,Geraardsbergen,HOUSE,MIXED_USE_BUILDING,99500.0,2.0,60.0,SEMI_EQUIPPED,,-1.0,,,,,40,2,,TO_BE_DONE_UP
329,Geraardsbergen,HOUSE,HOUSE,99500.0,2.0,60.0,SEMI_EQUIPPED,,-1.0,,,,,40,2,,TO_BE_DONE_UP
330,Opwijk,HOUSE,HOUSE,518270.0,3.0,175.0,HYPER_EQUIPPED,,,,,,,453,,False,
331,Herne,HOUSE,HOUSE,578078.0,3.0,258.0,HYPER_EQUIPPED,,,,,,,550,,False,
332,Groot-Bijgaarden,HOUSE,HOUSE,606576.0,3.0,184.0,HYPER_EQUIPPED,,,,,,,420,,False,
333,Merchtem,HOUSE,HOUSE,845769.0,4.0,245.0,HYPER_EQUIPPED,,,,,,,798,,False,
334,Roosdaal,HOUSE,HOUSE,597319.0,3.0,160.0,HYPER_EQUIPPED,,,,,,,400,,False,
335,Evergem,HOUSE,HOUSE,674717.0,4.0,182.0,HYPER_EQUIPPED,,,,,True,,1419,,False,
336,Maldegem,HOUSE,HOUSE,790088.0,3.0,258.0,HYPER_EQUIPPED,,,,,,,1833,,False,
337,Geluwe,HOUSE,HOUSE,596531.0,3.0,207.0,HYPER_EQUIPPED,,,,,,,1002,,False,
338,Vlezenbeek,HOUSE,HOUSE,794449.0,3.0,164.0,HYPER_EQUIPPED,,,,,,,1518,,False,
339,Poperinge,HOUSE,HOUSE,523705.0,3.0,195.0,HYPER_EQUIPPED,,,,,,,792,,False,
340,Leke,HOUSE,HOUSE,491357.0,4.0,182.0,HYPER_EQUIPPED,,,,,,,383,,False,
341,Ronse,HOUSE,HOUSE,534415.0,3.0,208.0,HYPER_EQUIPPED,,,,,,,938,,False,
342,Brakel,HOUSE,HOUSE,479414.0,3.0,166.0,HYPER_EQUIPPED,,,,,,,1231,,False,
343,Hennuyères,HOUSE,HOUSE,460970.0,3.0,175.0,HYPER_EQUIPPED,,,,,,,924,,False,
344,Quévy,HOUSE,HOUSE,454777.0,3.0,165.0,HYPER_EQUIPPED,,,,,,,2025,,False,
345,Frasnes-lez-Buissenal,HOUSE,HOUSE,469272.0,3.0,213.0,HYPER_EQUIPPED,,,,,,,300,,False,
346,Baudour,HOUSE,HOUSE,454945.0,3.0,195.0,HYPER_EQUIPPED,,,,,,,786,,False,
347,Affligem,HOUSE,HOUSE,694203.0,3.0,,0,,,,,,,189,,False,
348,Affligem,HOUSE,HOUSE,752984.0,3.0,,0,,,,,,,258,,False,
349,Braine-l'Alleud,HOUSE,HOUSE,521000.0,3.0,,0,False,,,,,,656,UNKNOWN,False,UNKNOWN
350,Aalst,HOUSE,HOUSE,435000.0,4.0,298.0,,,,True,,,,314,,False,
351,Borsbeek,HOUSE,HOUSE,385000.0,2.0,195.0,0,False,,True,,,,195,,False,AS_NEW
352,Lummen,HOUSE,HOUSE,239000.0,3.0,,,,,,,True,,913,,False,TO_RENOVATE
353,Kuurne,HOUSE,HOUSE,249000.0,3.0,173.0,0,,,True,,,,285,,False,TO_BE_DONE_UP
354,Gits,HOUSE,HOUSE,470000.0,2.0,132.0,0,,1.0,,,,,4044,,False,
355,Lichtervelde,APARTMENT,APARTMENT,235000.0,2.0,94.0,0,True,,True,,,,UNKNOWN,,False,
356,Appels,HOUSE,HOUSE,249000.0,3.0,,INSTALLED,,,,,True,50.0,148,,False,AS_NEW
357,Hasselt,APARTMENT,DUPLEX,385000.0,3.0,145.0,0,False,,,,,,,,False,
358,Scherpenheuvel-Zichem,HOUSE,HOUSE,149000.0,3.0,181.0,0,False,,,,,,450,,False,TO_RENOVATE
359,Sint-Truiden,HOUSE,TOWN_HOUSE,239000.0,2.0,195.0,NOT_INSTALLED,False,,True,,,,85,,False,TO_RENOVATE
360,Liedekerke,HOUSE,HOUSE,447000.0,3.0,178.0,HYPER_EQUIPPED,False,,True,,,,487,2,False,AS_NEW
361,Anderlecht,HOUSE,HOUSE,448000.0,4.0,150.0,USA_INSTALLED,False,,True,16.0,True,14.0,130,2,False,GOOD
362,Molenbeek-Saint-Jean,HOUSE,HOUSE,449000.0,4.0,137.0,USA_HYPER_EQUIPPED,,,True,16.0,,,68,2,False,AS_NEW
363,Rixensart,HOUSE,VILLA,449000.0,6.0,185.0,INSTALLED,False,,True,21.0,True,206.0,302,4,False,TO_BE_DONE_UP
364,Geraardsbergen,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
365,Neder-over-Heembeek,HOUSE,HOUSE,450000.0,3.0,110.0,INSTALLED,,,True,25.0,True,120.0,173,2,False,JUST_RENOVATED
366,Braine-le-Chateau,HOUSE,HOUSE,450000.0,4.0,144.0,USA_SEMI_EQUIPPED,False,,True,64.0,True,215.0,733,4,False,GOOD
367,Merchtem,HOUSE,TOWN_HOUSE,450000.0,3.0,225.0,HYPER_EQUIPPED,,1.0,True,50.0,True,180.0,295,2,False,AS_NEW
368,Embourg,HOUSE,HOUSE,450000.0,4.0,220.0,INSTALLED,,1.0,True,20.0,True,700.0,700,4,,GOOD
369,Puurs-Sint-Amands,HOUSE,EXCEPTIONAL_PROPERTY,455000.0,3.0,189.0,USA_HYPER_EQUIPPED,False,,True,,True,400.0,732,4,False,JUST_RENOVATED
370,Olen,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
371,Vilvoorde,HOUSE,HOUSE,460000.0,5.0,250.0,NOT_INSTALLED,False,,True,20.0,True,110.0,220,2,False,TO_BE_DONE_UP
372,Bruxelles,HOUSE,HOUSE,465000.0,4.0,229.0,HYPER_EQUIPPED,False,,True,48.0,,,110,2,False,AS_NEW
373,Laeken,HOUSE,HOUSE,465000.0,4.0,229.0,HYPER_EQUIPPED,False,,True,48.0,,,110,2,False,AS_NEW
374,Zemst,HOUSE,HOUSE,465000.0,4.0,242.0,USA_HYPER_EQUIPPED,False,,True,,True,400.0,792,4,False,GOOD
375,Antwerp,HOUSE,MIXED_USE_BUILDING,465000.0,3.0,185.0,INSTALLED,,-1.0,True,6.0,,,86,2,,GOOD
376,Schilde 's-Gravenwezel,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
377,Rochefort,HOUSE,HOUSE,465000.0,5.0,255.0,INSTALLED,,,True,,True,10264.0,5922,4,False,TO_BE_DONE_UP
378,Turnhout,HOUSE,HOUSE,475000.0,4.0,255.0,INSTALLED,,,True,27.0,True,160.0,343,2,False,AS_NEW
379,Tielt-Winge,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
380,Sint-Niklaas,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
381,Meise,HOUSE,HOUSE,480000.0,3.0,219.0,USA_HYPER_EQUIPPED,False,,True,30.0,True,308.0,398,3,False,GOOD
382,Olen,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
383,Mortsel,HOUSE,HOUSE,490000.0,3.0,199.0,INSTALLED,,,True,1.0,True,270.0,379,3,False,GOOD
384,Waremme,HOUSE,MANSION,495000.0,6.0,326.0,INSTALLED,False,,True,102.0,True,380.0,575,2,False,AS_NEW
385,Bruxelles,HOUSE,HOUSE,499000.0,4.0,155.0,HYPER_EQUIPPED,,,True,28.0,True,75.0,210,2,False,GOOD
386,Wezembeek-Oppem,HOUSE,HOUSE,499000.0,3.0,135.0,INSTALLED,False,,True,15.0,True,275.0,559,3,False,TO_BE_DONE_UP
387,Ruddervoorde,HOUSE,VILLA,499000.0,4.0,311.0,INSTALLED,False,,,,True,730.0,1320,4,False,GOOD
388,Gent,HOUSE_GROUP,HOUSE_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
389,Gent,HOUSE_GROUP,HOUSE_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
390,HERSELT,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
391,HERSELT,APARTMENT,APARTMENT,405000.0,3.0,159.0,INSTALLED,,-1.0,True,18.0,,,,4,,
392,Booischot,HOUSE,HOUSE,395000.0,3.0,189.0,INSTALLED,,-1.0,True,19.0,True,,443,3,,
393,Booischot,HOUSE,HOUSE,395000.0,3.0,189.0,INSTALLED,,-1.0,True,19.0,True,,415,3,,
394,Wavre,HOUSE,VILLA,895000.0,4.0,265.0,HYPER_EQUIPPED,False,,True,,,,1292,4,False,AS_NEW
395,Wavre,HOUSE,VILLA,695000.0,3.0,180.0,HYPER_EQUIPPED,False,,True,,,,1398,4,False,AS_NEW
396,HERSELT,APARTMENT,APARTMENT,299000.0,2.0,103.0,INSTALLED,,-1.0,True,22.0,,,,4,,
397,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,330000.0,2.0,83.0,HYPER_EQUIPPED,False,,True,,,,UNKNOWN,,False,AS_NEW
398,Turnhout,APARTMENT,PENTHOUSE,485000.0,4.0,205.0,0,False,,True,30.0,,,,4,,AS_NEW
399,Essen,HOUSE,HOUSE,469000.0,3.0,185.0,INSTALLED,False,,True,,,,760,4,,
400,Bierges,HOUSE,HOUSE,1395000.0,5.0,443.0,HYPER_EQUIPPED,,,True,60.0,True,6000.0,6468,4,True,GOOD
401,Arlon,APARTMENT,APARTMENT,285000.0,2.0,144.0,INSTALLED,,-1.0,,,,,UNKNOWN,2,,GOOD
402,Arlon,HOUSE,HOUSE,285000.0,2.0,144.0,INSTALLED,,-1.0,,,,,0,2,,GOOD
403,Antwerp,APARTMENT,APARTMENT,425000.0,2.0,116.0,INSTALLED,,,True,4.0,,,,,,AS_NEW
404,Lede,APARTMENT,APARTMENT,725000.0,2.0,100.0,0,False,,True,,,,,3,False,GOOD
405,Grace-Hollogne,HOUSE,HOUSE,189000.0,2.0,112.0,SEMI_EQUIPPED,False,,True,,,,360,2,False,GOOD
