,Unnamed: 0,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
14502,14502,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10664753,Flanders,East Flanders,Gent,HOUSE,HOUSE,313000.0,4.0,153.0,INSTALLED,0,0,0,0.0,0,0.0,49,1,0,GOOD
14503,14503,https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/10664752,Flanders,East Flanders,Wondelgem,HOUSE,HOUSE,323000.0,3.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,1,0.0,184,2,0,JUST_RENOVATED
14504,14504,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10664751,Flanders,East Flanders,Gent,HOUSE,HOUSE,367000.0,3.0,210.0,SEMI_EQUIPPED,0,0,1,14.0,1,0.0,160,2,0,TO_RENOVATE
14505,14505,https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/10664750,Flanders,Limburg,Leopoldsburg,HOUSE,HOUSE,460000.0,6.0,285.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,811,4,0,
14506,14506,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/liege/4020/10664745,Wallonie,Liège,Liege,HOUSE,MIXED_USE_BUILDING,235000.0,0.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,2,0,GOOD
14507,14507,https://www.immoweb.be/en/classified/house/for-sale/godinne/5530/10664742,Wallonie,Namur,GODINNE,HOUSE,HOUSE,395000.0,4.0,240.0,SEMI_EQUIPPED,0,0,1,50.0,1,0.0,1294,4,0,
14508,14508,https://www.immoweb.be/en/classified/flat-studio/for-sale/ciply/7024/10664740,Wallonie,Hainaut,Ciply,APARTMENT,FLAT_STUDIO,60000.0,0.0,207.7073648685428,NOT_INSTALLED,0,0,1,22.0,0,0.0,,2,0,GOOD
14509,14509,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10664739,Flanders,Flemish Brabant,Tienen,HOUSE,HOUSE,255000.0,2.0,133.0,INSTALLED,0,0,1,39.0,1,0.0,400,2,0,GOOD
14510,14510,https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10664734,Wallonie,Walloon Brabant,Nivelles,HOUSE,HOUSE,350000.0,3.0,170.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,265,2,0,TO_RENOVATE
14511,14511,https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/10664732,Wallonie,Hainaut,Tournai,HOUSE,HOUSE,650000.0,4.0,176.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,4,0,
14512,14512,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10664730,Brussels,Brussels,Woluwe-Saint-Pierre,APARTMENT,GROUND_FLOOR,275000.0,1.0,92.0,NOT_INSTALLED,0,0,0,0.0,1,40.0,UNKNOWN,2,0,TO_BE_DONE_UP
14513,14513,https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4000/10664726,Wallonie,Liège,LIEGE,HOUSE,APARTMENT_BLOCK,349000.0,2.0,147.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,44,2,0,
14514,14514,https://www.immoweb.be/en/classified/house/for-sale/mons-lez-li%C3%88ge/4400/10664723,Wallonie,Liège,MONS-LEZ-LIÈGE,HOUSE,HOUSE,239000.0,4.0,110.0,SEMI_EQUIPPED,0,0,0,0.0,1,495.0,601,3,0,GOOD
14515,14515,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10664721,Flanders,Flemish Brabant,Tienen,HOUSE,HOUSE,239000.0,3.0,207.7073648685428,INSTALLED,0,0,0,0.0,0,0.0,70,2,0,GOOD
14516,14516,https://www.immoweb.be/en/classified/house/for-sale/quaregnon/7390/10664385,Wallonie,Hainaut,Quaregnon,HOUSE,HOUSE,350000.0,3.0,267.0,INSTALLED,0,0,1,15.0,1,115.0,2789,3,0,
14517,14517,https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/10664716,Flanders,West Flanders,Zwevegem,HOUSE,HOUSE,269000.0,3.0,119.0,HYPER_EQUIPPED,0,0,1,0.0,1,60.0,171,1,0,AS_NEW
14518,14518,https://www.immoweb.be/en/classified/villa/for-sale/hamme-mille/1320/10664715,Wallonie,Walloon Brabant,Hamme-Mille,HOUSE,VILLA,550000.0,4.0,242.0,INSTALLED,0,0,0,0.0,0,0.0,1398,4,0,
14519,14519,https://www.immoweb.be/en/classified/house/for-sale/jupille-sur-meuse/4020/10664714,Wallonie,Liège,Jupille-sur-Meuse,HOUSE,HOUSE,288733.0,3.0,150.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,2114,4,0,
14520,14520,https://www.immoweb.be/en/classified/house/for-sale/tollembeek/1570/10517259,Flanders,Flemish Brabant,TOLLEMBEEK,HOUSE,HOUSE,315000.0,3.0,200.0,SEMI_EQUIPPED,0,1,1,0.0,1,0.0,839,4,0,TO_BE_DONE_UP
14521,14521,https://www.immoweb.be/en/classified/apartment-block/for-sale/wemmel/1780/10530280,Flanders,Flemish Brabant,Wemmel,HOUSE,APARTMENT_BLOCK,315000.0,2.0,110.0,INSTALLED,0,0,1,56.0,0,0.0,0,2,0,TO_BE_DONE_UP
14522,14522,https://www.immoweb.be/en/classified/house/for-sale/berloz/4257/10579245,Wallonie,Liège,Berloz,HOUSE,HOUSE,315000.0,4.0,161.0,INSTALLED,0,0,1,22.0,1,158.0,235,3,0,AS_NEW
14523,14523,https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/10564998,Wallonie,Namur,AUVELAIS,HOUSE,HOUSE,315000.0,3.0,200.0,SEMI_EQUIPPED,0,0,1,38.0,1,160.0,320,3,0,JUST_RENOVATED
14524,14524,https://www.immoweb.be/en/classified/villa/for-sale/gognies%20chaussee/7040/9683502,Wallonie,Hainaut,Gognies Chaussee,HOUSE,VILLA,315000.0,5.0,225.0,HYPER_EQUIPPED,0,0,1,40.0,0,0.0,1390,4,0,GOOD
14525,14525,https://www.immoweb.be/en/classified/villa/for-sale/dour/7370/10529150,Wallonie,Hainaut,Dour,HOUSE,VILLA,315000.0,4.0,180.0,NOT_INSTALLED,0,0,1,37.0,1,879.0,972,4,0,AS_NEW
14526,14526,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10472769,Wallonie,Liège,Liege,HOUSE,HOUSE,319000.0,4.0,155.0,HYPER_EQUIPPED,0,0,1,30.0,1,70.0,205,3,0,AS_NEW
14527,14527,https://www.immoweb.be/en/classified/town-house/for-sale/soumagne/4630/10436268,Wallonie,Liège,Soumagne,HOUSE,TOWN_HOUSE,319000.0,3.0,117.0,INSTALLED,0,0,1,30.0,1,115.0,179,2,0,JUST_RENOVATED
14528,14528,https://www.immoweb.be/en/classified/house/for-sale/limelette/1342/10628531,Wallonie,Walloon Brabant,Limelette,HOUSE,HOUSE,320000.0,6.0,142.0,INSTALLED,0,0,1,0.0,1,0.0,255,2,0,GOOD
14529,14529,https://www.immoweb.be/en/classified/bungalow/for-sale/houthalen-helchteren/3530/10588175,Flanders,Limburg,Houthalen-Helchteren,HOUSE,BUNGALOW,320000.0,3.0,159.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,736,4,0,GOOD
14530,14530,https://www.immoweb.be/en/classified/house/for-sale/sprimont/4141/10550539,Wallonie,Liège,Sprimont,HOUSE,HOUSE,320000.0,3.0,160.0,INSTALLED,0,0,1,60.0,1,320.0,985,4,0,GOOD
14531,14531,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/10545942,Flanders,East Flanders,Ninove,HOUSE,HOUSE,320000.0,2.0,170.0,HYPER_EQUIPPED,0,1,1,0.0,1,0.0,281,2,0,GOOD
14532,14532,https://www.immoweb.be/en/classified/house/for-sale/houyet%20hour/5563/10498468,Wallonie,Namur,Houyet Hour,HOUSE,HOUSE,322000.0,6.0,278.0,INSTALLED,0,0,1,70.0,1,1000.0,1416,4,0,GOOD
14533,14533,https://www.immoweb.be/en/classified/town-house/for-sale/nivelles/1400/10463991,Wallonie,Walloon Brabant,Nivelles,HOUSE,TOWN_HOUSE,325000.0,3.0,200.0,INSTALLED,0,0,1,30.0,0,0.0,261,2,0,TO_BE_DONE_UP
14534,14534,https://www.immoweb.be/en/classified/exceptional-property/for-sale/auvelais/5060/10601102,Wallonie,Namur,AUVELAIS,HOUSE,EXCEPTIONAL_PROPERTY,325000.0,4.0,219.0,SEMI_EQUIPPED,0,0,1,12.0,1,10000.0,10262,4,0,GOOD
14535,14535,https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/10601101,Wallonie,Namur,AUVELAIS,HOUSE,HOUSE,325000.0,4.0,219.0,SEMI_EQUIPPED,0,0,1,12.0,1,10000.0,10262,4,0,GOOD
14536,14536,https://www.immoweb.be/en/classified/house/for-sale/moustier-sur-sambre/5190/10621424,Wallonie,Namur,MOUSTIER-SUR-SAMBRE,HOUSE,HOUSE,325000.0,4.0,180.0,HYPER_EQUIPPED,0,0,1,30.0,1,810.0,810,3,0,GOOD
14537,14537,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10570752,Flanders,Flemish Brabant,Tienen,HOUSE,HOUSE,329000.0,3.0,143.0,NOT_INSTALLED,0,0,1,0.0,1,365.0,463,2,0,GOOD
14538,14538,https://www.immoweb.be/en/classified/town-house/for-sale/sint-truiden/3800/10429134,Flanders,Limburg,Sint-Truiden,HOUSE,TOWN_HOUSE,329000.0,3.0,220.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,55,2,0,AS_NEW
14539,14539,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/10609804,Flanders,East Flanders,Sint-Niklaas,HOUSE,HOUSE,329000.0,3.0,228.0,INSTALLED,0,0,1,35.0,1,197.0,329,2,0,TO_BE_DONE_UP
14540,14540,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10534192,Wallonie,Liège,Grace-Hollogne,HOUSE,HOUSE,339000.0,3.0,130.0,HYPER_EQUIPPED,0,0,1,50.0,1,650.0,860,3,0,GOOD
14541,14541,https://www.immoweb.be/en/classified/house/for-sale/gooik/1755/10477516,Flanders,Flemish Brabant,Gooik,HOUSE,HOUSE,340000.0,3.0,140.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,0.0,377,4,0,JUST_RENOVATED
14542,14542,https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/10594968,Flanders,Flemish Brabant,Affligem,HOUSE,HOUSE,340000.0,3.0,150.0,HYPER_EQUIPPED,0,0,1,35.0,1,60.0,229,2,0,AS_NEW
14543,14543,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/10446000,Flanders,East Flanders,Ninove,HOUSE,HOUSE,340000.0,3.0,140.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,0.0,377,4,0,JUST_RENOVATED
14544,14544,https://www.immoweb.be/en/classified/house/for-sale/neigem/9403/10446001,Flanders,East Flanders,Neigem,HOUSE,HOUSE,340000.0,3.0,140.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,0.0,377,4,0,JUST_RENOVATED
14545,14545,https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/10570781,Flanders,Flemish Brabant,Overijse,HOUSE,HOUSE,345000.0,3.0,165.0,INSTALLED,0,0,1,0.0,1,660.0,1022,4,0,
14546,14546,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10447286,Wallonie,Liège,Seraing,HOUSE,HOUSE,345000.0,3.0,195.0,INSTALLED,0,0,1,60.0,1,310.0,700,4,0,AS_NEW
14547,14547,https://www.immoweb.be/en/classified/town-house/for-sale/auvelais/5060/10033791,Wallonie,Namur,AUVELAIS,HOUSE,TOWN_HOUSE,345000.0,3.0,168.0,INSTALLED,0,0,1,25.0,1,1300.0,1550,3,0,GOOD
14548,14548,https://www.immoweb.be/en/classified/house/for-sale/watou/8978/10095241,Flanders,West Flanders,Watou,HOUSE,HOUSE,345000.0,2.0,345.0,HYPER_EQUIPPED,0,0,1,30.0,1,30.0,310,1,0,AS_NEW
14549,14549,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/10446295,Flanders,Flemish Brabant,Bierbeek,HOUSE,HOUSE,348000.0,2.0,208.0,NOT_INSTALLED,0,0,0,0.0,1,174.0,312,2,0,GOOD
14550,14550,https://www.immoweb.be/en/classified/villa/for-sale/wommelgem/2160/10664257,Flanders,Antwerp,Wommelgem,HOUSE,VILLA,549000.0,3.0,230.0,INSTALLED,0,1,0,0.0,1,0.0,842,4,0,
14551,14551,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4030/10664256,Wallonie,Liège,Liège,HOUSE,HOUSE,232000.0,3.0,152.0,SEMI_EQUIPPED,0,0,1,20.0,0,0.0,180,3,0,TO_BE_DONE_UP
14552,14552,https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/10584354,Wallonie,Hainaut,Seneffe,HOUSE,HOUSE,175000.0,3.0,105.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,74,3,0,GOOD
14553,14553,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/10664253,Brussels,Brussels,Ixelles,HOUSE,APARTMENT_BLOCK,850000.0,0.0,240.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,45,2,0,
14554,14554,https://www.immoweb.be/en/classified/villa/for-sale/turnhout/2300/10664249,Flanders,Antwerp,Turnhout,HOUSE,VILLA,895000.0,3.0,207.7073648685428,NOT_INSTALLED,0,0,0,0.0,0,0.0,3730,4,1,GOOD
14555,14555,https://www.immoweb.be/en/classified/exceptional-property/for-sale/braine-l%27alleud/1420/10664247,Wallonie,Walloon Brabant,Braine-l'Alleud,HOUSE,EXCEPTIONAL_PROPERTY,2050000.0,0.0,1500.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,5635,4,0,GOOD
14556,14556,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/10664246,Brussels,Brussels,Ixelles,APARTMENT,DUPLEX,790000.0,2.0,117.0,USA_HYPER_EQUIPPED,0,0,1,24.0,1,75.0,UNKNOWN,2,0,AS_NEW
14557,14557,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9ron/4621/10664242,Wallonie,Liège,Fléron,HOUSE,HOUSE,329000.0,3.0,137.0,HYPER_EQUIPPED,0,0,1,35.0,1,135.0,294,2,0,AS_NEW
14558,14558,https://www.immoweb.be/en/classified/town-house/for-sale/andenne/5300/10664241,Wallonie,Namur,Andenne,HOUSE,TOWN_HOUSE,275000.0,3.0,153.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,188,3,0,
14559,14559,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10664237,Brussels,Brussels,Etterbeek,APARTMENT,APARTMENT,295000.0,2.0,91.0,NOT_INSTALLED,0,0,1,6.0,0,0.0,UNKNOWN,1,0,TO_BE_DONE_UP
14560,14560,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/10664236,Brussels,Brussels,Bruxelles,HOUSE,HOUSE,550000.0,5.0,265.0,INSTALLED,0,0,0,0.0,0,0.0,110,2,0,TO_BE_DONE_UP
14561,14561,https://www.immoweb.be/en/classified/house/for-sale/vielsalm/6690/10664235,Wallonie,Luxembourg,Vielsalm,HOUSE,HOUSE,169000.0,4.0,165.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,75,2,0,TO_BE_DONE_UP
14562,14562,https://www.immoweb.be/en/classified/duplex/for-sale/willebroek/2830/10664228,Flanders,Antwerp,Willebroek,APARTMENT,DUPLEX,479000.0,3.0,147.0,HYPER_EQUIPPED,1,0,1,7.0,0,0.0,UNKNOWN,2,0,AS_NEW
14563,14563,https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/10664227,Wallonie,Hainaut,Quievrain,HOUSE,HOUSE,90000.0,5.0,174.0,USA_SEMI_EQUIPPED,0,0,0,0.0,0,0.0,148,2,0,TO_RENOVATE
14564,14564,https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/10664225,Flanders,Flemish Brabant,Dilbeek,APARTMENT,APARTMENT,265000.0,2.0,105.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,UNKNOWN,2,0,GOOD
14565,14565,https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/10664222,Wallonie,Liège,Marchin,HOUSE,HOUSE,155000.0,2.0,112.0,SEMI_EQUIPPED,0,0,1,10.0,1,300.0,403,2,0,TO_RENOVATE
14566,14566,https://www.immoweb.be/en/classified/house/for-sale/peronnez-lez-binche/7134/10614815,Wallonie,Hainaut,Peronnez-Lez-Binche,HOUSE,HOUSE,170000.0,3.0,207.7073648685428,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,3,0,TO_RENOVATE
14567,14567,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10664220,Brussels,Brussels,Uccle,HOUSE,HOUSE,1190000.0,5.0,369.0,INSTALLED,0,0,1,30.0,1,400.0,528,3,1,
14568,14568,https://www.immoweb.be/en/classified/flat-studio/for-sale/auderghem/1160/10664219,Brussels,Brussels,Auderghem,APARTMENT,FLAT_STUDIO,179000.0,0.0,29.0,NOT_INSTALLED,0,0,1,3.0,0,0.0,,2,0,GOOD
14569,14569,https://www.immoweb.be/en/classified/flat-studio/for-sale/li%C3%A8ge/4020/10664218,Wallonie,Liège,Liège,APARTMENT,FLAT_STUDIO,119000.0,1.0,32.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,,2,0,GOOD
14570,14570,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/10664217,Brussels,Brussels,Ixelles,HOUSE,APARTMENT_BLOCK,6400000.0,27.0,1350.0,USA_HYPER_EQUIPPED,1,0,1,495.0,1,40.0,560,4,0,AS_NEW
14571,14571,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10664216,Brussels,Brussels,Uccle,APARTMENT,APARTMENT,1065000.0,3.0,219.0,USA_HYPER_EQUIPPED,0,0,1,28.0,0,0.0,UNKNOWN,4,0,
14572,14572,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10664215,Brussels,Brussels,Evere,APARTMENT,APARTMENT,289000.0,2.0,79.0,NOT_INSTALLED,0,1,1,15.0,0,0.0,UNKNOWN,1,0,JUST_RENOVATED
14573,14573,https://www.immoweb.be/en/classified/house/for-sale/montignies-sur-sambre/6061/10664213,Wallonie,Hainaut,Montignies-sur-Sambre,HOUSE,HOUSE,69000.0,2.0,111.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,180,3,0,TO_RENOVATE
14574,14574,https://www.immoweb.be/en/classified/villa/for-sale/braine%20l%27alleud/1420/10664212,Wallonie,Walloon Brabant,Braine l'Alleud,HOUSE,VILLA,750000.0,5.0,317.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,861,4,0,
14575,14575,https://www.immoweb.be/en/classified/house/for-sale/zeveneken/9080/10664208,Flanders,East Flanders,Zeveneken,HOUSE,HOUSE,140000.0,2.0,101.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,51,4,0,GOOD
14576,14576,https://www.immoweb.be/en/classified/house/for-sale/saint-gilles/1060/10664206,Brussels,Brussels,SAINT-GILLES,HOUSE,HOUSE,595000.0,6.0,207.7073648685428,NOT_INSTALLED,0,0,1,0.0,0,0.0,0,2,0,TO_RENOVATE
14577,14577,https://www.immoweb.be/en/classified/house/for-sale/meerhout/2450/10664200,Flanders,Antwerp,Meerhout,HOUSE,HOUSE,406400.0,3.0,156.0,HYPER_EQUIPPED,0,0,0,0.0,1,0.0,450,1,0,AS_NEW
14578,14578,https://www.immoweb.be/en/classified/apartment/for-sale/musson/6750/10664199,Wallonie,Luxembourg,Musson,APARTMENT,APARTMENT,245000.0,4.0,176.0,NOT_INSTALLED,0,0,1,30.0,0,0.0,UNKNOWN,2,0,TO_BE_DONE_UP
14579,14579,https://www.immoweb.be/en/classified/house/for-sale/athus/6791/10664198,Wallonie,Luxembourg,Athus,HOUSE,HOUSE,320000.0,4.0,139.0,SEMI_EQUIPPED,0,0,1,30.0,1,0.0,1210,3,0,TO_RESTORE
14580,14580,https://www.immoweb.be/en/classified/house/for-sale/asse/1730/10230814,Flanders,Flemish Brabant,Asse,HOUSE,HOUSE,259000.0,2.0,141.0,INSTALLED,0,0,0,0.0,0,0.0,303,2,0,GOOD
14581,14581,https://www.immoweb.be/en/classified/house/for-sale/geetbets/3454/10600306,Flanders,Flemish Brabant,Geetbets,HOUSE,HOUSE,259000.0,2.0,193.0,NOT_INSTALLED,0,0,0,0.0,1,197.0,198,4,0,GOOD
14582,14582,https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/10645688,Wallonie,Liège,Saint-Nicolas,HOUSE,HOUSE,259000.0,3.0,120.0,INSTALLED,0,0,1,25.0,1,110.0,265,2,0,TO_BE_DONE_UP
14583,14583,https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6010/10401947,Wallonie,Hainaut,Charleroi,HOUSE,APARTMENT_BLOCK,259900.0,8.0,330.0,INSTALLED,0,0,1,36.0,1,1300.0,1440,4,0,GOOD
14584,14584,https://www.immoweb.be/en/classified/house/for-sale/charleroi/6010/10401946,Wallonie,Hainaut,Charleroi,HOUSE,HOUSE,259900.0,8.0,330.0,INSTALLED,0,0,1,36.0,1,1300.0,1440,4,0,GOOD
14585,14585,https://www.immoweb.be/en/classified/house/for-sale/linter/3350/10295581,Flanders,Flemish Brabant,Linter,HOUSE,HOUSE,260000.0,2.0,105.0,INSTALLED,0,0,1,0.0,1,375.0,660,3,0,GOOD
14586,14586,https://www.immoweb.be/en/classified/house/for-sale/seraing%20jemeppesur-meuse/4101/10529362,Wallonie,Liège,Seraing Jemeppesur-Meuse,HOUSE,HOUSE,260000.0,4.0,188.0,HYPER_EQUIPPED,0,0,0,0.0,1,188.0,354,3,0,AS_NEW
14587,14587,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle/4400/10571457,Wallonie,Liège,Flémalle,HOUSE,HOUSE,260000.0,5.0,205.0,INSTALLED,0,0,1,175.0,1,160.0,307,3,0,GOOD
14588,14588,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle/4400/10571456,Wallonie,Liège,Flémalle,HOUSE,HOUSE,260000.0,5.0,205.0,INSTALLED,0,0,1,175.0,1,160.0,307,3,0,GOOD
14589,14589,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10594412,Wallonie,Liège,Seraing,HOUSE,HOUSE,264500.0,3.0,125.0,INSTALLED,0,0,1,51.0,1,90.0,245,4,0,GOOD
14590,14590,https://www.immoweb.be/en/classified/house/for-sale/verviers%20-%20polleur/4800/10596857,Wallonie,Liège,Verviers - Polleur,HOUSE,HOUSE,265000.0,4.0,100.0,SEMI_EQUIPPED,0,0,1,25.0,1,900.0,982,4,0,TO_BE_DONE_UP
14591,14591,https://www.immoweb.be/en/classified/house/for-sale/mellet/6211/10645873,Wallonie,Hainaut,Mellet,HOUSE,HOUSE,265000.0,3.0,141.0,NOT_INSTALLED,0,0,1,29.0,1,522.0,700,4,0,TO_BE_DONE_UP
14592,14592,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/10621695,Flanders,Flemish Brabant,Vilvoorde,HOUSE,HOUSE,269000.0,3.0,150.0,SEMI_EQUIPPED,0,0,1,10.0,1,0.0,0,2,0,TO_BE_DONE_UP
14593,14593,https://www.immoweb.be/en/classified/house/for-sale/malle%20westmalle/2390/10608836,Flanders,Antwerp,Malle Westmalle,HOUSE,HOUSE,269000.0,3.0,178.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,549,3,0,TO_RENOVATE
14594,14594,https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10139681,Flanders,Flemish Brabant,Tienen,HOUSE,HOUSE,269000.0,4.0,215.0,INSTALLED,0,0,1,75.0,1,925.0,2043,4,0,TO_RENOVATE
14595,14595,https://www.immoweb.be/en/classified/house/for-sale/zonhoven/3520/10625232,Flanders,Limburg,Zonhoven,HOUSE,HOUSE,269000.0,3.0,207.7073648685428,USA_INSTALLED,0,0,1,0.0,0,0.0,1251,4,0,TO_RENOVATE
14596,14596,https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/10421914,Flanders,Limburg,Sint-Truiden,HOUSE,HOUSE,269000.0,3.0,125.0,HYPER_EQUIPPED,0,0,1,15.0,1,25.0,105,2,0,GOOD
14597,14597,https://www.immoweb.be/en/classified/house/for-sale/romedenne%20%28philippeville%29/5600/10466912,Wallonie,Namur,Romedenne (Philippeville),HOUSE,HOUSE,269000.0,3.0,193.0,USA_SEMI_EQUIPPED,0,0,1,25.0,1,1500.0,1661,2,0,GOOD
14598,14598,https://www.immoweb.be/en/classified/house/for-sale/luingne/7700/10540438,Wallonie,Hainaut,LUINGNE,HOUSE,HOUSE,269000.0,4.0,140.0,INSTALLED,0,1,0,0.0,1,0.0,625,3,0,JUST_RENOVATED
14599,14599,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/9878260,Wallonie,Luxembourg,Arlon,HOUSE,HOUSE,270000.0,3.0,290.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,620,3,0,TO_RENOVATE
14600,14600,https://www.immoweb.be/en/classified/house/for-sale/ruisbroek/1601/10646530,Flanders,Flemish Brabant,Ruisbroek,HOUSE,HOUSE,275000.0,3.0,90.0,NOT_INSTALLED,0,0,1,15.0,0,0.0,0,1,0,GOOD
14601,14601,https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/10315283,Flanders,Flemish Brabant,Scherpenheuvel-Zichem,HOUSE,HOUSE,275000.0,3.0,99.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,54,2,0,AS_NEW
14602,14602,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10325748,Wallonie,Liège,Liège,HOUSE,HOUSE,275000.0,3.0,112.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,1,0,TO_BE_DONE_UP
14603,14603,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4020/10547858,Wallonie,Liège,Liège,HOUSE,HOUSE,275000.0,4.0,345.0,INSTALLED,0,0,1,0.0,0,0.0,222,3,0,GOOD
14604,14604,https://www.immoweb.be/en/classified/house/for-sale/ans/4430/10646606,Wallonie,Liège,Ans,HOUSE,HOUSE,275000.0,3.0,122.0,INSTALLED,0,0,1,17.0,1,339.0,447,2,0,GOOD
14605,14605,https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/10643601,Wallonie,Namur,AUVELAIS,HOUSE,HOUSE,275000.0,3.0,103.0,SEMI_EQUIPPED,0,0,1,15.0,1,362.0,646,4,0,GOOD
14606,14606,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10524366,Flanders,East Flanders,Aalst,HOUSE,HOUSE,275000.0,3.0,160.0,NOT_INSTALLED,0,0,0,0.0,1,160.0,237,2,0,GOOD
14607,14607,https://www.immoweb.be/en/classified/house/for-sale/gingelom/3890/10160737,Flanders,Limburg,Gingelom,HOUSE,HOUSE,278000.0,3.0,130.0,HYPER_EQUIPPED,0,0,1,160.0,1,40.0,364,2,0,GOOD
14608,14608,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/fleurus/6220/10645704,Wallonie,Hainaut,Fleurus,HOUSE,MIXED_USE_BUILDING,279000.0,4.0,211.0,INSTALLED,0,0,0,0.0,1,35.0,150,2,0,GOOD
14609,14609,https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-sambre/5190/10571715,Wallonie,Namur,Jemeppe-sur-Sambre,HOUSE,HOUSE,280000.0,4.0,174.0,INSTALLED,0,0,1,40.0,1,425.0,590,3,0,JUST_RENOVATED
